active_key,melody_sequence,chord,chord_count,prev_chord_1,prev_chord_2,prev_chord_3,prev_chord_4
Gb:maj,"(66, 68, 70, 73, 73, 73, 66)",F#:maj,1,None,None,None,None
Gb:maj,"(68, 70, 75, 75, 73)",Eb:min,1,None,None,None,F#:maj
Gb:maj,"(63, 65, 66, 68, 70)",Ab:min7,1,None,None,F#:maj,Eb:min
Gb:maj,"(63, 65, 66, 68, 70)",Ab:min7,1,Ab:min7,C#:7,F#:maj,Eb:min
Gb:maj,"(75, 73, 70)",C#:7,1,None,F#:maj,Eb:min,Ab:min7
Gb:maj,"(75, 73, 70)",Eb:min,1,F#:maj,B:maj,F#:maj,Bb:min
Gb:maj,"(75, 73, 70)",Ab:min7,1,C#:maj,Eb:min,Bb:min,B:maj7
Gb:maj,"(75, 73, 70)",Bb:min,5,F#:maj,F#:maj,C#:maj/3,Eb:min
Gb:maj,"(68, 70, 66, 68, 70, 73, 73, 73)",F#:maj,1,F#:maj,Eb:min,Ab:min7,C#:7
Gb:maj,"(66, 68, 70, 75, 75, 73, 75)",Eb:min,1,Eb:min,Ab:min7,C#:7,F#:maj
Gb:maj,"(75, 73, 66)",C#:maj,1,C#:7,F#:maj,Eb:min,Ab:min7
Gb:maj,"(75, 73, 66)",C#:7,1,C#:7,F#:maj,Eb:min7,Ab:min7
Gb:maj,"(75, 73, 66)",C#:7,1,C#:maj6,F#:maj,Eb:min7,Ab:min7
Gb:maj,"(75, 73, 66)",Ab:min7,1,Eb:min7,C#:maj6,B:maj7,F#:maj/3
Gb:maj,"(63, 66, 78)",F#:maj,1,F#:maj,Eb:min,Ab:min7,C#:maj
Gb:maj,"(77, 77, 74, 70, 70)",Bb:7,1,Eb:min,Ab:min7,C#:maj,F#:maj
Gb:maj,"(77, 77, 74, 70, 70)",Bb:7,1,Ab:min7,C#:7,F#:maj,F#:maj
Gb:maj,"(75, 75, 77, 75, 78)",Eb:min,1,Ab:min7,C#:maj,F#:maj,Bb:7
Gb:maj,"(77, 77, 77, 77, 74, 70, 70, 70, 82)",Bb:7,1,C#:maj,F#:maj,Bb:7,Eb:min
Gb:maj,"(80, 78, 77)",Eb:min,1,F#:maj,Bb:7,Eb:min,Bb:7
Gb:maj,"(80, 78, 77)",C#:7,1,F#:7,B:maj,B:min,Ab:min7
Gb:maj,"(78, 73, 75)",C:dim,1,Bb:7,Eb:min,Bb:7,Eb:min
Gb:maj,"(78, 73, 75)",Eb:min7,1,F#:7,B:maj,B:min6,Bb:min7
Gb:maj,"(78, 73, 75)",Eb:min7,2,F#:7,B:maj,C#:maj,Bb:min7
Gb:maj,"(78, 73, 75)",Eb:min7,1,Bb:min7,Eb:min7,B:maj7,Bb:min7
Gb:maj,"(78, 73, 75)",Eb:min,1,Bb:min7,Eb:min,B:maj7,Bb:min7
Gb:maj,"(78, 73, 75)",Eb:min7/b7,1,F#:maj,C#:maj/3,Eb:min,Eb:min7
Gb:maj,"(78, 73, 75)",F#:maj/5,1,C#:7,F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(75, 75, 75, 75)",B:maj,2,Eb:min,Bb:7,Eb:min,C:dim
Gb:maj,"(75, 75, 75, 75)",B:maj,1,B:maj,C#:7/b7,Bb:min7,Eb:min7
Gb:maj,"(75, 75, 75, 75)",B:maj,1,B:maj,C#:maj,Bb:min,Eb:min7
Gb:maj,"(75, 75, 75, 75)",C#:maj/b7,1,Bb:min7,Eb:min7,F#:7,B:maj
Gb:maj,"(75, 75, 75, 75)",B:maj(9),1,C#:maj,F#:maj,C#:maj,Eb:min
Gb:maj,"(75, 75, 75, 75)",B:maj,4,C#:maj,F#:maj,C#:maj,Eb:min
Gb:maj,"(75, 75, 75, 75)",B:maj,1,C#:7,F#:maj,C#:maj,Eb:min
Gb:maj,"(75, 75, 75, 75)",B:maj,1,Eb:min,B:maj,C#:maj,F#:maj
Gb:maj,"(75, 75, 75, 75)",B:maj6,1,C#:7,F#:maj,Eb:min,Bb:min7
Gb:maj,"(75, 73, 71, 73)",C#:7/b7,1,Bb:7,Eb:min,C:dim,B:maj
Gb:maj,"(75, 73, 71, 73)",B:maj9,1,C#:maj/4,B:maj/5,F#:maj,B:maj
Gb:maj,"(73, 75)",Eb:min7,1,C:dim,B:maj,C#:7/b7,Bb:min7
Gb:maj,"(73, 75)",C#:maj6,1,C#:maj,F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(73, 75)",C#:maj,1,C#:maj,F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(73, 75)",B:maj,1,B:maj(9),F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(73, 75)",B:maj9,1,B:maj,F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(73, 75)",B:maj,1,B:maj,F#:maj,F#:maj/3,Eb:min7
Gb:maj,"(73, 75)",Eb:min7,2,C#:maj(9),B:maj9,C#:maj,Bb:min7
Gb:maj,"(73, 75)",Eb:min7,1,E:maj6,B:maj9,C#:7,Bb:min7
Gb:maj,"(78, 75)",Ab:7,1,C#:7/b7,Bb:min7,Eb:min7,B:maj
Gb:maj,"(78, 75)",Ab:7,1,C#:maj,Bb:min,Eb:min7,B:maj
Gb:maj,"(78, 75)",Ab:min7,1,B:maj,B:min6,Bb:min7,Eb:min7
Gb:maj,"(78, 75)",B:maj,1,F#:maj,Bb:min7,Eb:min7,F#:7
Gb:maj,"(78, 75)",B:maj7,1,F#:maj,Bb:7,Eb:min,C#:min7
Gb:maj,"(78, 75)",B:maj,1,C#:min7,B:maj7,B:maj(2)/2,F#:maj
Gb:maj,"(78, 75)",B:maj7,1,F#:maj,Bb:7,Eb:min,F#:7
Gb:maj,"(73, 73, 70, 68)",C#:7,1,Bb:min7,Eb:min7,B:maj,Ab:7
Gb:maj,"(73, 73, 70, 68)",C#:7,1,Bb:min,Eb:min7,B:maj,Ab:7
Gb:maj,"(70, 73, 70, 68, 70)",F#:maj,1,Eb:min7,B:maj,Ab:7,C#:7
Gb:maj,"(70, 73, 70, 68, 70)",F#:maj,1,Ab:min,C#:7,F#:maj7,C#:7
Gb:maj,"(63, 63, 65, 66, 68)",Eb:min7,1,B:maj,Ab:7,C#:7,F#:maj
Gb:maj,"(70, 68, 70, 75)",Ab:min,1,Ab:7,C#:7,F#:maj,Eb:min7
Gb:maj,"(70, 68, 70, 75)",Ab:min7,1,Ab:7,C#:7,F#:maj,Eb:min
Gb:maj,"(73, 70, 68)",C#:7,1,C#:7,F#:maj,Eb:min7,Ab:min
Gb:maj,"(73, 70, 68)",C#:7,1,Eb:min7,Ab:min,C#:7,F#:maj7
Gb:maj,"(73, 70, 68)",C#:7,1,C#:7,F#:maj,Eb:min,Ab:min7
Gb:maj,"(73, 70, 68)",C#:maj6,1,Eb:min,Ab:min7,C#:7,F#:maj7
Gb:maj,"(63, 63, 65, 66)",Eb:min7,1,C#:7,F#:maj7,C#:7,F#:maj
Gb:maj,"(68, 70, 68, 70)",Ab:min7,1,F#:maj7,C#:7,F#:maj,Eb:min7
Gb:maj,"(68, 70, 68, 70)",Ab:min7,1,F#:maj7,C#:maj6,F#:maj,Eb:min7
Gb:maj,"(63, 66)",F#:maj,2,F#:maj,Eb:min7,Ab:min7,C#:7
Gb:maj,"(63, 66)",B:maj,1,Bb:min7,Eb:min7,Ab:min,Eb:min/5
Gb:maj,"(63, 66)",Eb:min7,1,None,None,N,E:maj
Gb:maj,"(63, 66)",B:maj,1,B:maj,C#:7,Eb:min,Bb:7/3
Gb:maj,"(63, 66)",B:maj,1,B:maj,C#:maj,Eb:min,Bb:7/3
Gb:maj,"(75, 75, 77, 75, 78, 77)",Eb:min,1,C#:7,F#:maj,F#:maj,Bb:7
Gb:maj,"(77, 77, 77, 74, 70, 70, 70)",Bb:7,1,F#:maj,F#:maj,Bb:7,Eb:min
Gb:maj,"(82, 80, 78, 77)",Eb:min,1,F#:maj,Bb:7,Eb:min,Bb:7
Gb:maj,"(78, 73)",C:dim,1,Bb:7,Eb:min,Bb:7,Eb:min
Gb:maj,"(78, 73)",F#:maj/5,2,F#:maj/3,Ab:min7,C#:maj,Eb:min
Gb:maj,"(78, 73)",F#:maj/5,1,F#:maj/5,B:maj,F#:maj,Eb:min
Gb:maj,"(78, 73)",F#:maj/5,1,B:maj,C#:maj,F#:maj,Eb:min
Gb:maj,"(78, 73)",F#:maj/5,1,Bb:min,F#:maj7,B:maj,Eb:min
Gb:maj,"(75, 75, 73, 71)",C#:maj,1,Bb:7,Eb:min,C:dim,B:maj
Gb:maj,"(70, 73, 75)",Eb:min7,1,C:dim,B:maj,C#:maj,Bb:min
Gb:maj,"(70, 73, 75)",F#:7,1,B:maj,Ab:min7,C#:maj,F#:maj
Gb:maj,"(70, 73, 70, 68)",F#:maj,1,Eb:min7,B:maj,Ab:7,C#:7
Gb:maj,"(70, 73, 70, 68)",F#:maj,1,Ab:min7,C#:7,F#:maj7,C#:maj6
Gb:maj,"(70, 63, 63, 65, 66, 68)",Eb:min,1,B:maj,Ab:7,C#:7,F#:maj
Gb:maj,"(70, 63, 63, 65, 66)",Eb:min7,1,C#:7,F#:maj7,C#:maj6,F#:maj
Gb:maj,"(63, 65, 66)",Eb:min7,1,Eb:min7,Ab:min7,C#:7,F#:maj
Gb:maj,"(68, 70, 68, 70, 75)",Ab:min7,1,Ab:min7,C#:7,F#:maj,Eb:min7
Gb:maj,"(73, 66, 63, 66)",C#:7,1,C#:7,F#:maj,Eb:min7,Ab:min7
Gb:maj,"(66, 66, 68, 63)",B:maj,1,None,None,None,F#:maj
Gb:maj,"(66, 66, 68, 63)",B:maj,1,Eb:min7,Ab:maj,C#:maj,F#:maj
Gb:maj,"(66, 66, 68, 63)",B:maj,1,Eb:min,B:maj,C#:maj,F#:maj
Gb:maj,"(66, 66, 68, 63)",B:maj,1,Eb:min,Ab:maj,C#:maj,F#:maj
Gb:maj,"(61, 61, 63)",F#:maj,1,None,None,F#:maj,B:maj
Gb:maj,"(61, 61, 63)",F#:maj,4,Ab:maj,C#:maj,F#:maj,B:maj
Gb:maj,"(61, 61, 63)",F#:maj,1,B:maj,C#:maj,F#:maj,B:maj
Gb:maj,"(66, 66, 66, 68)",Eb:min7,1,None,F#:maj,B:maj,F#:maj
Gb:maj,"(66, 66, 66, 68)",Eb:min,1,C#:maj,F#:maj,B:maj,F#:maj
Gb:maj,"(70, 70, 70, 68, 70)",Ab:maj,1,F#:maj,B:maj,F#:maj,Eb:min7
Gb:maj,"(70, 70, 70, 68, 70)",Ab:maj,1,F#:maj,B:maj,F#:maj,Eb:min
Gb:maj,"(70, 70, 70, 68, 70)",F#:maj,1,None,None,None,None
Gb:maj,"(70, 70, 70, 68, 70)",F#:maj,1,Eb:min,Ab:min7,C#:7,F#:maj
Gb:maj,"(68, 70, 73)",C#:maj,2,B:maj,F#:maj,Eb:min7,Ab:maj
Gb:maj,"(68, 70, 73)",C#:maj,2,B:maj,F#:maj,Eb:min,Ab:maj
Gb:maj,"(68, 70, 73)",C#:maj,1,B:maj,F#:maj,Eb:min,Ab:7
Gb:maj,"(68, 70, 73)",Eb:min7,1,C#:maj/3,B:maj7,C#:maj,Bb:min7
Gb:maj,"(68, 70, 73)",Eb:min7,1,C#:maj/3,B:maj7,C#:7,Bb:min7
Gb:maj,"(73, 73, 75, 73, 70, 70, 68)",F#:maj,1,F#:maj,Eb:min7,Ab:maj,C#:maj
Gb:maj,"(73, 73, 75, 73, 70, 70, 68)",F#:maj,1,F#:maj,Eb:min,Ab:maj,C#:maj
Gb:maj,"(66, 68)",Eb:min,5,C#:maj,F#:maj,B:maj,F#:maj
Gb:maj,"(66, 68)",Eb:min,2,C#:maj,Eb:min,F#:maj,C#:maj
Gb:maj,"(66, 68)",C#:maj,1,Eb:min7,B:maj(9),F#:maj/3,B:maj
Gb:maj,"(66, 68)",C#:maj,1,None,C#:maj,Eb:min,B:maj
Gb:maj,"(66, 68)",C#:maj,1,Eb:min,B:maj,F#:maj,B:maj
Gb:maj,"(66, 68)",C#:maj,1,B:maj,Bb:min,Eb:min,B:maj
Gb:maj,"(66, 68)",C#:maj,5,F#:maj,C#:maj/3,Eb:min,B:maj
Gb:maj,"(66, 68)",C#:maj,2,B:maj,C#:maj,F#:maj,B:maj
Gb:maj,"(66, 68)",C#:maj,1,F#:maj,C#:maj,Eb:min,B:maj
Gb:maj,"(70, 70, 70)",B:maj,5,F#:maj,B:maj,F#:maj,Eb:min
Gb:maj,"(70, 70, 70)",F#:maj,1,None,C#:maj,F#:maj,B:maj
Gb:maj,"(70, 70, 70)",F#:maj,1,C#:7,F#:maj,C#:maj,B:maj(9)
Gb:maj,"(70, 70, 70)",F#:maj,1,Ab:min7,C#:maj,F#:maj,B:maj
Gb:maj,"(70, 70, 70)",F#:maj,1,Ab:min7,F#:maj,F#:maj7,B:maj(9)
Gb:maj,"(68, 66, 68)",C#:maj,5,B:maj,F#:maj,Eb:min,B:maj
Gb:maj,"(68, 66, 68)",C#:maj,1,C#:maj,F#:maj,Eb:min,B:maj(9)
Gb:maj,"(68, 66, 68)",E:maj(9),1,Bb:min7,Eb:min,Bb:min,B:maj7
Gb:maj,"(68, 66, 68)",E:maj6,3,Bb:min7,Eb:min,Bb:min,B:maj7
Gb:maj,"(68, 66, 68)",C:dim,1,Eb:min7,Ab:min7,F#:maj/3,B:maj
Gb:maj,"(66, 70, 73)",F#:maj,3,F#:maj,Eb:min,B:maj,C#:maj
Gb:maj,"(75, 75, 75, 75, 73)",Eb:min,3,Eb:min,B:maj,C#:maj,F#:maj
Gb:maj,"(70, 68, 70)",Bb:min,2,B:maj,C#:maj,F#:maj,Eb:min
Gb:maj,"(70, 68, 70)",Bb:min7,1,B:maj,C#:maj,F#:maj,Eb:min
Gb:maj,"(70, 68, 70)",Eb:7,1,B:maj(2)/2,F#:maj,F#:maj7,Bb:min7
Gb:maj,"(70, 68, 70)",Eb:7,1,C#:7,F#:maj,F#:maj9,Bb:min7
Gb:maj,"(70, 68, 70)",Eb:7,1,B:maj(9),C#:7,F#:maj(9),Bb:min7
Gb:maj,"(66, 66, 66, 66, 66, 68)",B:maj,2,C#:maj,F#:maj,Eb:min,Bb:min
Gb:maj,"(66, 66, 66, 66, 66, 68)",B:maj,1,C#:maj,F#:maj,Eb:min,Bb:min7
Gb:maj,"(66, 66, 66, 66, 66, 68)",B:maj/3,1,B:maj,F#:maj,F#:maj,C#:maj/3
Gb:maj,"(70, 70, 73)",F#:maj,2,F#:maj,Eb:min,Bb:min,B:maj
Gb:maj,"(70, 70, 73)",F#:maj,1,F#:maj,Eb:min,Bb:min7,B:maj
Gb:maj,"(70, 70, 73)",F#:maj,1,Eb:min,Bb:min7,B:maj6,B:maj(9)
Gb:maj,"(70, 70, 73)",Bb:min7,1,B:maj6,B:maj(9),F#:maj,Eb:min7
Gb:maj,"(70, 70, 73)",F#:maj,1,F#:maj,Eb:min7,Bb:min7,B:maj(9)
Gb:maj,"(70, 70, 73)",Bb:min7,1,Bb:min7,B:maj(9),F#:maj,Eb:min7
Gb:maj,"(75, 75, 75, 75, 75, 73)",Eb:min,2,Eb:min,Bb:min,B:maj,F#:maj
Gb:maj,"(75, 75, 75, 75, 75, 73)",Eb:min7,1,Eb:min,Bb:min7,B:maj,F#:maj
Gb:maj,"(70, 70, 70, 70, 68, 66, 70)",Ab:maj,1,Bb:min,B:maj,F#:maj,Eb:min
Gb:maj,"(70, 70, 70, 70, 68, 66, 70)",Ab:7,1,Bb:min,B:maj,F#:maj,Eb:min
Gb:maj,"(70, 70, 70, 70, 68, 66, 70)",Ab:maj,1,Bb:min7,B:maj,F#:maj,Eb:min7
Gb:maj,"(73, 73, 73, 75, 73, 70, 70, 68)",F#:maj,1,F#:maj,Eb:min,Ab:maj,C#:maj
Gb:maj,"(73, 73, 73, 75, 73, 70, 70, 68)",F#:maj,1,F#:maj,Eb:min,Ab:7,C#:maj
Gb:maj,"(73, 73, 73, 75, 73, 70, 70, 68)",F#:maj,1,F#:maj,Eb:min7,Ab:maj,C#:maj
Gb:maj,"(66, 66, 66, 63)",B:maj,1,Eb:min,Ab:maj,C#:maj,F#:maj
Gb:maj,"(66, 66, 66, 63)",B:maj,1,Eb:min7,Ab:maj,C#:maj,F#:maj
Gb:maj,"(66, 66, 66, 63)",Ab:min7,1,Ab:min7,F#:maj7,B:maj7,Bb:min7
Gb:maj,"(66, 66, 66, 63)",Ab:min7,1,C#:7,B:maj7,B:maj7,Bb:min7
Gb:maj,"(66, 70, 73, 73, 73, 73, 75, 73, 70, 70, 68)",F#:maj,1,F#:maj,Eb:min,B:maj,C#:maj
Gb:maj,"(66, 66, 66, 63, 61)",B:maj,1,Eb:min,Ab:7,C#:maj,F#:maj
Gb:maj,"(66, 61, 63)",F#:maj,1,F#:maj,Eb:min,B:maj,C#:maj
Gb:maj,"(61, 66, 66, 66, 68)",Eb:min,1,Eb:min,B:maj,C#:maj,F#:maj
Gb:maj,"(66,)",F#:maj,1,F#:maj,Eb:min,B:maj(9),C#:maj
Gb:maj,"(66,)",Eb:min,1,None,F#:maj,F#:maj/3,Bb:min7
Gb:maj,"(66,)",F#:maj,2,Bb:min7,Eb:min,Ab:min7,C#:7
Gb:maj,"(66,)",C#:maj/3,1,None,None,None,F#:maj
Gb:maj,"(66,)",F#:maj/3,1,C#:maj/3,B:maj/3,F#:maj,B:maj
Gb:maj,"(66,)",F#:maj,1,B:maj,C#:maj,Ab:min7,C#:maj
Gb:maj,"(66,)",F#:maj,1,C#:maj,Ab:min7,C#:sus4(b7),B:maj
Gb:maj,"(66,)",Ab:min7,1,C#:maj,Ab:min7,C#:sus4(b7),B:maj
Gb:maj,"(66,)",F#:maj,2,Eb:min7,B:maj,Ab:min7,C#:maj
Gb:maj,"(66,)",F#:maj,1,C#:maj,Ab:min7,B:maj,F#:maj/3
Gb:maj,"(66,)",F#:maj,1,Bb:min7,Eb:min7,Ab:min7,B:min6
Gb:maj,"(66,)",F#:maj,1,C#:maj,F#:maj,C#:maj,Eb:min
Gb:maj,"(66,)",C#:maj/3,1,Eb:min7,B:maj9(13),C#:maj,Eb:min9
Gb:maj,"(66,)",C#:maj/3,1,Eb:min9,B:maj7,C#:maj6(9),Eb:min(9)
Gb:maj,"(66,)",Eb:min7,1,Eb:min7,B:maj,C#:maj/b7,Bb:min7
Gb:maj,"(66,)",F#:maj,1,Bb:min7,Eb:min7,Ab:min7,C#:7
Gb:maj,"(66,)",F#:maj,1,F#:maj,Eb:min7,Ab:min7,C#:7
Gb:maj,"(66,)",B:maj9,1,B:maj9,F#:maj/3,Ab:min7,C#:7
Gb:maj,"(66,)",B:maj(9),1,Ab:min7,C#:7,B:maj9,C#:maj
Gb:maj,"(66,)",F#:maj,1,B:maj,F#:maj,Ab:min,C#:maj
Gb:maj,"(66,)",Bb:min7,1,F#:maj(9),F#:maj(9)/3,F#:maj(2)/2,F#:maj(9)
Gb:maj,"(66,)","C#:sus4(b7,9)",1,B:maj(2)/2,F#:maj,Bb:min7,Ab:min7
Gb:maj,"(66,)",F#:maj,1,F#:maj,Eb:min,Ab:min,C#:maj
Gb:maj,"(66,)",E:maj(2)/2,1,Bb:min7,Eb:maj,Ab:min,B:maj/5
Gb:maj,"(66,)",F#:maj,1,Ab:maj/3,B:maj,Ab:min7,Ab:min7/4
Gb:maj,"(66,)",F#:maj,1,Bb:min7,Eb:maj,Ab:min,C#:maj
Gb:maj,"(66,)",E:maj/3,1,Eb:7,Ab:min,C#:min,F#:maj
Gb:maj,"(66,)",F#:maj,1,B:maj7,F#:maj/3,Ab:min7,C#:sus4(b7)
Gb:maj,"(66,)",F#:maj,1,B:maj7,F#:maj/3,Ab:min7,"C#:sus4(b7,9)"
Gb:maj,"(66,)",F#:maj,1,B:maj,F#:maj/3,B:maj,C#:maj
Gb:maj,"(66,)",F#:maj,1,B:maj,F#:maj/3,B:maj,C#:7
Gb:maj,"(66,)",F#:maj,1,Eb:min7/b7,B:maj,F#:maj/3,B:maj
Gb:maj,"(66,)",F#:maj/5,1,Bb:min,Eb:min,B:maj,C#:maj
Gb:maj,"(66,)",F#:maj,1,C#:maj,F#:maj,B:maj,C#:maj
Gb:maj,"(66,)",B:maj7,1,Eb:min7,B:maj,Ab:min7,C#:7
Gb:maj,"(66,)",B:maj,5,Eb:min,Bb:min,B:maj,C#:maj
Gb:maj,"(73, 77, 78)",F#:maj,1,G:min7,Bb:min,"C:sus4(b7,9)",C#:7
Gb:maj,"(80, 82)",Bb:7,1,Bb:min,"C:sus4(b7,9)",C#:7,F#:maj
Gb:maj,"(80, 82)",Eb:min,1,Eb:min,C#:maj,B:maj,Bb:min7
Gb:maj,"(82, 78)",Eb:min7,1,"C:sus4(b7,9)",C#:7,F#:maj,Bb:7
Gb:maj,"(80,)",C#:min7,1,C#:7,F#:maj,Bb:7,Eb:min7
Gb:maj,"(80,)",C#:maj/3,1,Ab:min7,B:maj,"C#:sus4(b7,9)",F#:maj
Gb:maj,"(80,)",C#:maj/3,1,F#:maj/3,Ab:min7,C#:7,F#:maj
Gb:maj,"(80,)",F#:9,1,C#:7,F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(80,)",C#:maj/3,1,Ab:min7,C#:sus4(b7),C#:7,F#:maj
Gb:maj,"(80,)",C#:maj/3,1,B:maj9,F#:maj/3,Ab:min7,F#:maj
Gb:maj,"(80,)",C#:7,1,Eb:min7,B:maj7,Ab:min7,C#:sus4(b7)
Gb:maj,"(80,)",C#:sus4(b7),1,B:maj,Bb:min7,Eb:min,E:maj(9)
Gb:maj,"(80,)",C#:7,1,C#:maj/3,Eb:min,Bb:min7,Ab:min7
Gb:maj,"(80,)",C#:maj,1,B:maj,Bb:min7,Eb:min7,Ab:min7
Gb:maj,"(80,)",B:maj,1,Bb:min7,Eb:min,Ab:min7,F#:maj
Gb:maj,"(80,)",Bb:min7,1,B:maj7,Eb:min7,Eb:min7/b7,B:maj7
Gb:maj,"(80,)",C#:maj,1,Eb:min,B:maj,C#:maj,F#:maj
Gb:maj,"(82, 82)",F#:7,1,F#:maj,Bb:7,Eb:min7,C#:min7
Gb:maj,"(82, 82)",Bb:7,1,Ab:min7,Bb:min7,C#:7,F#:maj
Gb:maj,"(82, 82)",C#:maj/3,1,E:maj(9),C#:sus4(b7),C#:maj,F#:maj
Gb:maj,"(82, 82)",C#:maj/3,2,Eb:min7,Ab:min7,C#:7,F#:maj
Gb:maj,"(82, 82)",Eb:maj,1,Eb:min7,Eb:min7/b7,B:maj(9),Bb:min7
Gb:maj,"(82, 82)",C#:maj/3,1,Eb:min,E:maj,C#:maj,F#:maj
Gb:maj,"(82, 82)",Eb:7,1,Eb:min7,F#:maj/5,B:maj,Bb:min7
Gb:maj,"(82, 82)",B:maj/5,1,Bb:min7,Eb:min7,Ab:min7,C#:9
Gb:maj,"(85,)",B:maj,1,Bb:7,Eb:min7,C#:min7,F#:7
Gb:maj,"(85,)",F#:maj7,1,Eb:min,Ab:min7,F#:maj,F#:maj6
Gb:maj,"(85, 83, 82, 78, 78)",B:min,1,Eb:min7,C#:min7,F#:7,B:maj
Gb:maj,"(80, 80)",Ab:min7,1,C#:min7,F#:7,B:maj,B:min
Gb:maj,"(80, 80)",F#:7,1,Ab:min7,F#:maj,C#:maj/3,Eb:min7
Gb:maj,"(80, 80)",Ab:min7,1,Eb:min7,Bb:min,B:maj,F#:maj/3
Gb:maj,"(80, 80)",Ab:min,1,Eb:min7,Bb:min7,B:maj,F#:maj/3
Gb:maj,"(80, 80)",Ab:min7,1,Eb:min,Bb:min7,B:maj,F#:maj/3
Gb:maj,"(80, 80)",Bb:min7,1,Ab:9,"C#:sus4(b7,9)",F#:maj,F#:maj(9)
Gb:maj,"(80, 80)",Bb:7/3,1,B:maj/3,B:maj(2)/2,F#:maj,F#:maj7/3
Gb:maj,"(80, 80)",Bb:7,1,B:maj/3,"C#:sus4(b7,9)",F#:maj,Bb:min7
Gb:maj,"(82, 83, 80)",Bb:min7,1,F#:7,B:maj,B:min,Ab:min7
Gb:maj,"(82, 83, 80)",C#:maj(9),1,C#:7,Bb:min7,Eb:min7,Ab:min7
Gb:maj,"(73, 77, 78, 80)",F#:maj,1,B:min,Ab:min7,Bb:min7,C#:7
Gb:maj,"(78, 80)",Eb:min7,1,Bb:min7,C#:7,F#:maj,Bb:7
Gb:maj,"(78, 80)",F#:maj/3,1,Eb:min7,Bb:min7,B:maj7,Bb:min7
Gb:maj,"(78, 80)",B:maj,1,F#:maj,F:min,Eb:min,C#:maj
Gb:maj,"(78, 80)",B:maj,1,F#:maj,C#:maj/3,Eb:min,C#:maj
Gb:maj,"(78, 80)",B:maj,2,B:maj,C#:maj,Eb:min7,F#:maj/5
Gb:maj,"(78, 80)",B:maj,1,F#:maj,C#:maj/3,Eb:min,Eb:min7/b7
Gb:maj,"(78, 80)",C#:7,1,Bb:min7,Eb:min7,Ab:min7,C#:maj
Gb:maj,"(78, 80)",E:maj(9),1,Eb:min7,Ab:min7,C#:sus4(b7),B:maj(9)
Gb:maj,"(78, 80)",C#:maj,1,Eb:min,Ab:min7,F#:maj,B:maj
Gb:maj,"(85, 82)",F#:7,1,C#:7,F#:maj,Bb:7,Eb:min7
Gb:maj,"(85, 82)",Bb:min7,1,C#:maj/3,Eb:min,C#:maj,B:maj
Gb:maj,"(85, 82)",F#:maj(9),1,"Ab:sus4(b7,9)",Ab:9,"C#:sus4(b7,9)",F#:maj
Gb:maj,"(85, 82)",F#:maj7/3,1,Ab:9,B:maj/3,B:maj(2)/2,F#:maj
Gb:maj,"(85, 82)",Bb:min7,1,Ab:7,B:maj/3,"C#:sus4(b7,9)",F#:maj
Gb:maj,"(85, 85)",B:maj,1,F#:maj,Bb:7,Eb:min7,F#:7
Gb:maj,"(85, 85)",Bb:min,1,F#:maj,B:maj,C#:maj,F#:maj
Gb:maj,"(83, 82, 78, 85)",B:min,1,Bb:7,Eb:min7,F#:7,B:maj
Gb:maj,"(83, 82)",Ab:min7,1,Eb:min7,F#:7,B:maj,B:min
Gb:maj,"(73, 78, 80)",F#:maj,1,None,None,None,None
Gb:maj,"(73, 78, 80)",C#:9,1,Eb:7,Ab:min7,C#:maj6(b7),F#:maj
Gb:maj,"(73, 78, 80)",C#:7,1,Eb:min7,Ab:min7,C#:9,E:maj(9)
Gb:maj,"(77, 75, 77, 78)",C#:maj/3,1,None,None,None,F#:maj
Gb:maj,"(77,)",Eb:min,1,None,None,F#:maj,C#:maj/3
Gb:maj,"(70, 73)",C#:maj,1,None,F#:maj,C#:maj/3,Eb:min
Gb:maj,"(70, 73)",C#:maj,1,None,F#:maj,F:min,Eb:min
Gb:maj,"(70, 73)",F#:maj/5,1,C#:maj,B:maj,C#:maj,Eb:min
Gb:maj,"(70, 73)",C#:maj,1,C#:maj,F#:maj,C#:maj/3,Eb:min
Gb:maj,"(70, 73)",F#:maj/5,1,C#:maj,B:maj,C#:maj,Eb:min7
Gb:maj,"(70, 73)",Eb:min7/b7,1,C#:7,F#:maj,C#:maj/3,Eb:min
Gb:maj,"(70, 73)",F#:maj/5,1,Eb:min7/b7,B:maj,C#:maj,Eb:min7
Gb:maj,"(70, 73)",C#:maj,1,B:min7,Ab:min7,C#:7,F#:maj
Gb:maj,"(70, 73)",Bb:min7,1,B:maj(9),C#:7,F#:maj,Eb:min
Gb:maj,"(70, 73)",Bb:min7,1,Bb:min7,B:maj(9),F#:maj,Eb:min7
Gb:maj,"(70, 73)",Eb:min9,1,C:min,C#:min7,F#:maj,F#:maj9
Gb:maj,"(70, 73)",Eb:min9,1,C:hdim7,C#:maj,F#:maj/5,F#:maj9
Gb:maj,"(70, 73)",C#:maj,1,F#:maj/5,F#:maj9,Eb:min9,Ab:min7
Gb:maj,"(70, 73)",F#:maj,1,N,C#:maj,F#:maj,Eb:min
